,City,State,Country,Update,Latitude,Longitude,Confirmed,Deaths,Recovered
18438,Clinton,,,2020-03-26 23:48:35,38.60704876,-89.42385254,4.0,0.0,0.0
18439,Clinton,,,2020-03-26 23:48:35,40.30319754,-86.47277257,0.0,0.0,0.0
18440,Clinton,,,2020-03-26 23:48:35,41.89981633,-90.53275096,0.0,0.0,0.0
18441,Clinton,,,2020-03-26 23:48:35,36.72581156,-85.13377529,0.0,0.0,0.0
18442,Clinton,,,2020-03-26 23:48:35,42.94400871,-84.60145248,7.0,0.0,0.0
18443,Clinton,,,2020-03-26 23:48:35,39.6013098,-94.40465394,1.0,0.0,0.0
18444,Clinton,,,2020-03-26 23:48:35,44.74530905,-73.67875352,11.0,0.0,0.0
18445,Clinton,,,2020-03-26 23:48:35,39.41485808,-83.80852286,2.0,0.0,0.0
18446,Clinton,,,2020-03-26 23:48:35,41.23255967,-77.63785995,0.0,0.0,0.0
18447,Cloud,,,2020-03-26 23:48:35,39.48028352,-97.64925343,0.0,0.0,0.0
18448,Coahoma,,,2020-03-26 23:48:35,34.22772299,-90.60415045,17.0,0.0,0.0
18449,Coal,,,2020-03-26 23:48:35,34.58840127,-96.29798747,0.0,0.0,0.0
18450,Cobb,,,2020-03-26 23:48:35,33.94243204,-84.5761255,115.0,2.0,0.0
18451,Cochise,,,2020-03-26 23:48:35,31.87934684,-109.7516088,2.0,0.0,0.0
18452,Cochran,,,2020-03-26 23:48:35,33.60425307,-102.8284499,0.0,0.0,0.0
18453,Cocke,,,2020-03-26 23:48:35,35.9278914,-83.11828725,1.0,0.0,0.0
18454,Coconino,,,2020-03-26 23:48:35,35.83883429,-111.7707178,28.0,1.0,0.0
18455,Codington,,,2020-03-26 23:48:35,44.97788119,-97.18827677,1.0,0.0,0.0
18456,Coffee,,,2020-03-26 23:48:35,31.39932826,-85.98901039,1.0,0.0,0.0
18457,Coffee,,,2020-03-26 23:48:35,31.54892966,-82.85492059999999,2.0,0.0,0.0
18458,Coffee,,,2020-03-26 23:48:35,35.49090731,-86.07311784,0.0,0.0,0.0
18459,Coffey,,,2020-03-26 23:48:35,38.2365018,-95.73379515,0.0,0.0,0.0
18460,Coke,,,2020-03-26 23:48:35,31.88911733,-100.5297533,0.0,0.0,0.0
18461,Colbert,,,2020-03-26 23:48:35,34.69847452,-87.80168544,1.0,0.0,0.0
18462,Cole,,,2020-03-26 23:48:35,38.50455671,-92.27860244,8.0,0.0,0.0
18463,Coleman,,,2020-03-26 23:48:35,31.76736834,-99.45240766,0.0,0.0,0.0
18464,Coles,,,2020-03-26 23:48:35,39.51949084,-88.22358557,0.0,0.0,0.0
18465,Colfax,,,2020-03-26 23:48:35,41.57486951,-97.0868542,0.0,0.0,0.0
18466,Colfax,,,2020-03-26 23:48:35,36.60569702,-104.64726740000002,0.0,0.0,0.0
18467,Colleton,,,2020-03-26 23:48:35,32.87582989,-80.67641292,1.0,0.0,0.0
18468,Collier,,,2020-03-26 23:48:35,26.11091986,-81.34687065,65.0,0.0,0.0
18469,Collin,,,2020-03-26 23:48:35,33.18820114,-96.57264368,66.0,1.0,0.0
18470,Collingsworth,,,2020-03-26 23:48:35,34.96489496,-100.2700111,0.0,0.0,0.0
18471,Colonial Heights,,,2020-03-26 23:48:35,37.26420587,-77.39609676,0.0,0.0,0.0
18472,Colorado,,,2020-03-26 23:48:35,29.622098,-96.5273805,0.0,0.0,0.0
18473,Colquitt,,,2020-03-26 23:48:35,31.18810588,-83.7677946,4.0,0.0,0.0
18474,Columbia,,,2020-03-26 23:48:35,33.21230701,-93.22642793,1.0,0.0,0.0
18475,Columbia,,,2020-03-26 23:48:35,30.22509788,-82.62160164,3.0,0.0,0.0
18476,Columbia,,,2020-03-26 23:48:35,33.54534185,-82.263524,10.0,0.0,0.0
18477,Columbia,,,2020-03-26 23:48:35,42.24819348,-73.63089095,24.0,0.0,0.0
18478,Columbia,,,2020-03-26 23:48:35,45.94464254,-123.0890898,0.0,0.0,0.0
18479,Columbia,,,2020-03-26 23:48:35,41.04821986,-76.40565017,3.0,0.0,0.0
18480,Columbia,,,2020-03-26 23:48:35,46.29442881,-117.9051983,1.0,0.0,0.0
18481,Columbia,,,2020-03-26 23:48:35,43.46492199,-89.33589004,5.0,0.0,0.0
18482,Columbiana,,,2020-03-26 23:48:35,40.76932373,-80.78094576,5.0,1.0,0.0
18483,Columbus,,,2020-03-26 23:48:35,34.26744084,-78.65801424,0.0,0.0,0.0
18484,Colusa,,,2020-03-26 23:48:35,39.17881957,-122.2331726,0.0,0.0,0.0
18485,Comal,,,2020-03-26 23:48:35,29.80811278,-98.27647225,8.0,0.0,0.0
18486,Comanche,,,2020-03-26 23:48:35,37.19114520000001,-99.27113247,0.0,0.0,0.0
18487,Comanche,,,2020-03-26 23:48:35,34.65973764,-98.47195055,3.0,0.0,0.0
18488,Comanche,,,2020-03-26 23:48:35,31.94854689,-98.55876441,0.0,0.0,0.0
18489,Concho,,,2020-03-26 23:48:35,31.32635934,-99.86473038,0.0,0.0,0.0
18490,Concordia,,,2020-03-26 23:48:35,31.44817835,-91.63814433,0.0,0.0,0.0
18491,Conecuh,,,2020-03-26 23:48:35,31.43401703,-86.99320044,0.0,0.0,0.0
18492,Conejos,,,2020-03-26 23:48:35,37.201606,-106.19174879999998,0.0,0.0,0.0
18493,Contra Costa,,,2020-03-26 23:48:35,37.91923498,-121.9289527,131.0,1.0,0.0
18494,Converse,,,2020-03-26 23:48:35,42.97272268,-105.5081848,0.0,0.0,0.0
18495,Conway,,,2020-03-26 23:48:35,35.26205537,-92.70506566,1.0,0.0,0.0
18496,Cook,,,2020-03-26 23:48:35,31.16068491,-83.42947229,0.0,0.0,0.0
18497,Cook,,,2020-03-26 23:48:35,41.84144849,-87.81658794,1418.0,18.0,0.0
18498,Cook,,,2020-03-26 23:48:35,47.90504893,-90.52629546,0.0,0.0,0.0
18499,Cooke,,,2020-03-26 23:48:35,33.63979567,-97.21240912,0.0,0.0,0.0
18500,Cooper,,,2020-03-26 23:48:35,38.844478,-92.80896081,1.0,0.0,0.0
18501,Coos,,,2020-03-26 23:48:35,44.69063265,-71.30633239,0.0,0.0,0.0
18502,Coos,,,2020-03-26 23:48:35,43.17406868,-124.0594514,0.0,0.0,0.0
18503,Coosa,,,2020-03-26 23:48:35,32.93690146,-86.24847739,2.0,0.0,0.0
18504,Copiah,,,2020-03-26 23:48:35,31.86977774,-90.44565118,8.0,0.0,0.0
18505,Corson,,,2020-03-26 23:48:35,45.70889983,-101.1970473,0.0,0.0,0.0
18506,Cortland,,,2020-03-26 23:48:35,42.59509207,-76.07048931,3.0,0.0,0.0
18507,Coryell,,,2020-03-26 23:48:35,31.39078397,-97.79936155,1.0,0.0,0.0
18508,Coshocton,,,2020-03-26 23:48:35,40.30096166,-81.91729018,4.0,0.0,0.0
18509,Costilla,,,2020-03-26 23:48:35,37.27732493,-105.4276548,0.0,0.0,0.0
18510,Cottle,,,2020-03-26 23:48:35,34.07783319,-100.2785062,0.0,0.0,0.0
18511,Cotton,,,2020-03-26 23:48:35,34.28845626,-98.37053567,0.0,0.0,0.0
18512,Cottonwood,,,2020-03-26 23:48:35,44.00715262,-95.18138802,0.0,0.0,0.0
18513,Covington,,,2020-03-26 23:48:35,31.2477854,-86.45050893,0.0,0.0,0.0
18514,Covington,,,2020-03-26 23:48:35,31.63225413,-89.55389939,0.0,0.0,0.0
18515,Covington,,,2020-03-26 23:48:35,37.7824656,-79.98631446,0.0,0.0,0.0
18516,Coweta,,,2020-03-26 23:48:35,33.35334302,-84.76129976,12.0,0.0,0.0
18517,Cowley,,,2020-03-26 23:48:35,37.23781842,-96.83776647,0.0,0.0,0.0
18518,Cowlitz,,,2020-03-26 23:48:35,46.19074721,-122.6782231,7.0,0.0,0.0
18519,Craig,,,2020-03-26 23:48:35,36.76268118,-95.20916602,1.0,0.0,0.0
18520,Craig,,,2020-03-26 23:48:35,37.48133648,-80.21072274,0.0,0.0,0.0
18521,Craighead,,,2020-03-26 23:48:35,35.83018283,-90.63235729,4.0,0.0,0.0
18522,Crane,,,2020-03-26 23:48:35,31.43052248,-102.5143314,1.0,0.0,0.0
18523,Craven,,,2020-03-26 23:48:35,35.11833364,-77.08398081,3.0,0.0,0.0
18524,Crawford,,,2020-03-26 23:48:35,35.58928601,-94.2446814,1.0,0.0,0.0
18525,Crawford,,,2020-03-26 23:48:35,32.71391813,-83.98061238,0.0,0.0,0.0
18526,Crawford,,,2020-03-26 23:48:35,39.0032229,-87.75954624,0.0,0.0,0.0
18527,Crawford,,,2020-03-26 23:48:35,38.28814402,-86.44518825,0.0,0.0,0.0
18528,Crawford,,,2020-03-26 23:48:35,42.03718237,-95.3819718,0.0,0.0,0.0
18529,Crawford,,,2020-03-26 23:48:35,37.50675523,-94.85245778,3.0,0.0,0.0
18530,Crawford,,,2020-03-26 23:48:35,44.68255561,-84.61006219,0.0,0.0,0.0
18531,Crawford,,,2020-03-26 23:48:35,37.97663738,-91.30528104,0.0,0.0,0.0
18532,Crawford,,,2020-03-26 23:48:35,40.85065156,-82.91989099,1.0,0.0,0.0
18533,Crawford,,,2020-03-26 23:48:35,41.68447709,-80.10760592,1.0,0.0,0.0
18534,Crawford,,,2020-03-26 23:48:35,43.23870316,-90.93073686,0.0,0.0,0.0
18535,Creek,,,2020-03-26 23:48:35,35.90230551,-96.37086028,10.0,0.0,0.0
18536,Crenshaw,,,2020-03-26 23:48:35,31.72941803,-86.31593104,0.0,0.0,0.0
18537,Crisp,,,2020-03-26 23:48:35,31.92289565,-83.76811843,4.0,0.0,0.0
18538,Crittenden,,,2020-03-26 23:48:35,35.21247318,-90.30839406,7.0,0.0,0.0
18539,Crittenden,,,2020-03-26 23:48:35,37.35839237,-88.08826090000002,0.0,0.0,0.0
18540,Crockett,,,2020-03-26 23:48:35,35.81830662,-89.14916269,0.0,0.0,0.0
18541,Crockett,,,2020-03-26 23:48:35,30.72367027,-101.4134238,0.0,0.0,0.0
18542,Crook,,,2020-03-26 23:48:35,44.14230227,-120.356297,0.0,0.0,0.0
18543,Crook,,,2020-03-26 23:48:35,44.58855102,-104.5697705,0.0,0.0,0.0
18544,Crosby,,,2020-03-26 23:48:35,33.61431553,-101.3000364,0.0,0.0,0.0
18545,Cross,,,2020-03-26 23:48:35,35.29631396,-90.77185818,1.0,0.0,0.0
18546,Crow Wing,,,2020-03-26 23:48:35,46.48096553,-94.06755609,0.0,0.0,0.0
18547,Crowley,,,2020-03-26 23:48:35,38.32608609,-103.7844965,1.0,1.0,0.0
18548,Culberson,,,2020-03-26 23:48:35,31.44506775,-104.5185739,0.0,0.0,0.0
18549,Cullman,,,2020-03-26 23:48:35,34.13020303,-86.86888037,6.0,0.0,0.0
18550,Culpeper,,,2020-03-26 23:48:35,38.48199985,-77.95630870000002,2.0,0.0,0.0
18551,Cumberland,,,2020-03-26 23:48:35,39.27432424,-88.2401158,1.0,0.0,0.0
18552,Cumberland,,,2020-03-26 23:48:35,36.78926125,-85.39050034,0.0,0.0,0.0
18553,Cumberland,,,2020-03-26 23:48:35,43.8370751,-70.37226999,90.0,0.0,0.0
18554,Cumberland,,,2020-03-26 23:48:35,39.37199394,-75.10712559,4.0,0.0,0.0
18555,Cumberland,,,2020-03-26 23:48:35,35.04762133,-78.82623165,8.0,0.0,0.0
18556,Cumberland,,,2020-03-26 23:48:35,40.1625372,-77.26130755,15.0,0.0,0.0
18557,Cumberland,,,2020-03-26 23:48:35,35.95271721,-84.99840585,6.0,0.0,0.0
18558,Cumberland,,,2020-03-26 23:48:35,37.51328851,-78.24398086,0.0,0.0,0.0
18559,Cuming,,,2020-03-26 23:48:35,41.91637624,-96.78730772,0.0,0.0,0.0
18560,Currituck,,,2020-03-26 23:48:35,36.36123664,-75.95876401,0.0,0.0,0.0
18561,Curry,,,2020-03-26 23:48:35,34.57421077,-103.3468876,1.0,0.0,0.0
18562,Curry,,,2020-03-26 23:48:35,42.45911325,-124.157282,0.0,0.0,0.0
18563,Custer,,,2020-03-26 23:48:35,38.10883162,-105.3683478,0.0,0.0,0.0
18564,Custer,,,2020-03-26 23:48:35,44.24186819,-114.2855494,1.0,0.0,0.0
18565,Custer,,,2020-03-26 23:48:35,46.25319932,-105.57375259999998,0.0,0.0,0.0
18566,Custer,,,2020-03-26 23:48:35,41.39374521,-99.72805369,0.0,0.0,0.0
18567,Custer,,,2020-03-26 23:48:35,35.63853802,-99.00170785,3.0,0.0,0.0
18568,Custer,,,2020-03-26 23:48:35,43.67741105,-103.4534521,0.0,0.0,0.0
18569,Cuyahoga,,,2020-03-26 23:48:35,41.424119,-81.65918339,259.0,2.0,0.0
18570,Dade,,,2020-03-26 23:48:35,34.854916700000004,-85.50490424,0.0,0.0,0.0
18571,Dade,,,2020-03-26 23:48:35,37.431814,-93.8503345,0.0,0.0,0.0
18572,Daggett,,,2020-03-26 23:48:35,40.88798265,-109.5121093,0.0,0.0,0.0
18573,Dakota,,,2020-03-26 23:48:35,44.67172617,-93.06299363,25.0,0.0,0.0
18574,Dakota,,,2020-03-26 23:48:35,42.39040144,-96.56656425,0.0,0.0,0.0
18575,Dale,,,2020-03-26 23:48:35,31.43037123,-85.61095742,0.0,0.0,0.0
18576,Dallam,,,2020-03-26 23:48:35,36.27787176,-102.6020725,0.0,0.0,0.0
18577,Dallas,,,2020-03-26 23:48:35,32.32688101,-87.10866709999998,2.0,0.0,0.0
18578,Dallas,,,2020-03-26 23:48:35,33.97042763,-92.65167437,0.0,0.0,0.0
18579,Dallas,,,2020-03-26 23:48:35,41.68560356,-94.04127625,7.0,0.0,0.0
18580,Dallas,,,2020-03-26 23:48:35,37.6811355,-93.02127031,0.0,0.0,0.0
18581,Dallas,,,2020-03-26 23:48:35,32.76670599,-96.7779605,303.0,7.0,0.0
18582,Dane,,,2020-03-26 23:48:35,43.06601594,-89.41733797,134.0,1.0,0.0
18583,Daniels,,,2020-03-26 23:48:35,48.78420029,-105.54763429999998,0.0,0.0,0.0
18584,Danville,,,2020-03-26 23:48:35,36.58022376,-79.40395668,2.0,0.0,0.0
18585,Dare,,,2020-03-26 23:48:35,35.66520691,-75.71767334,1.0,0.0,0.0
18586,Darke,,,2020-03-26 23:48:35,40.13412966,-84.6194517,1.0,0.0,0.0
18587,Darlington,,,2020-03-26 23:48:35,34.33358335,-79.96027485,8.0,0.0,0.0
18588,Dauphin,,,2020-03-26 23:48:35,40.41377078,-76.77993242,13.0,0.0,0.0
18589,Davidson,,,2020-03-26 23:48:35,35.79115496,-80.21256572,4.0,0.0,0.0
18590,Davidson,,,2020-03-26 23:48:35,36.17007426,-86.78646056,293.0,2.0,0.0
18591,Davie,,,2020-03-26 23:48:35,35.93099927,-80.54496571,1.0,0.0,0.0
18592,Daviess,,,2020-03-26 23:48:35,38.70186039,-87.07185406,0.0,0.0,0.0
18593,Daviess,,,2020-03-26 23:48:35,37.73028906,-87.09019479999998,14.0,0.0,0.0
18594,Daviess,,,2020-03-26 23:48:35,39.96145298,-93.98519678,0.0,0.0,0.0
18595,Davis,,,2020-03-26 23:48:35,40.74773536,-92.41005468,0.0,0.0,0.0
18596,Davis,,,2020-03-26 23:48:35,40.99001837,-112.1139997,39.0,1.0,0.0
18597,Davison,,,2020-03-26 23:48:35,43.67490933,-98.14458906,2.0,0.0,0.0
18598,Dawes,,,2020-03-26 23:48:35,42.71985036,-103.1313774,0.0,0.0,0.0
18599,Dawson,,,2020-03-26 23:48:35,34.44244079,-84.16964071,3.0,0.0,0.0
18600,Dawson,,,2020-03-26 23:48:35,47.26584855,-104.89444170000002,0.0,0.0,0.0
18601,Dawson,,,2020-03-26 23:48:35,40.87028216,-99.8201461,0.0,0.0,0.0
18602,Dawson,,,2020-03-26 23:48:35,32.74255572,-101.9477242,0.0,0.0,0.0
18603,Day,,,2020-03-26 23:48:35,45.367281,-97.60737498,0.0,0.0,0.0
18604,De Baca,,,2020-03-26 23:48:35,34.34274529,-104.4117842,0.0,0.0,0.0
18605,De Soto,,,2020-03-26 23:48:35,32.05457447,-93.74130302,11.0,1.0,0.0
18606,De Witt,,,2020-03-26 23:48:35,40.17514519,-88.90959682,0.0,0.0,0.0
18607,DeKalb,,,2020-03-26 23:48:35,34.45946862,-85.80782906,1.0,0.0,0.0
18608,DeKalb,,,2020-03-26 23:48:35,33.76944049,-84.22396017,129.0,0.0,0.0
18609,DeKalb,,,2020-03-26 23:48:35,41.89373302,-88.76958483,1.0,0.0,0.0
18610,DeKalb,,,2020-03-26 23:48:35,41.39804622,-84.99906934,1.0,0.0,0.0
18611,DeKalb,,,2020-03-26 23:48:35,39.89201062,-94.40476508,0.0,0.0,0.0
18612,DeKalb,,,2020-03-26 23:48:35,35.97616272,-85.83689361,0.0,0.0,0.0
18613,DeSoto,,,2020-03-26 23:48:35,27.18677893,-81.80941373,5.0,0.0,0.0
18614,DeSoto,,,2020-03-26 23:48:35,34.87625235,-89.99091418,49.0,0.0,0.0
18615,DeWitt,,,2020-03-26 23:48:35,29.08101855,-97.3568117,2.0,0.0,0.0
18616,Deaf Smith,,,2020-03-26 23:48:35,34.96522957,-102.6054267,2.0,0.0,0.0
18617,Dearborn,,,2020-03-26 23:48:35,39.14647946,-84.97333539,3.0,0.0,0.0
18618,Decatur,,,2020-03-26 23:48:35,30.87967778,-84.57619536,2.0,0.0,0.0
18619,Decatur,,,2020-03-26 23:48:35,39.30712658,-85.50087166,13.0,0.0,0.0
18620,Decatur,,,2020-03-26 23:48:35,40.73742757,-93.78645949,0.0,0.0,0.0
18621,Decatur,,,2020-03-26 23:48:35,39.78468441,-100.4594081,0.0,0.0,0.0
18622,Decatur,,,2020-03-26 23:48:35,35.60048904,-88.11043779,0.0,0.0,0.0
18623,Deer Lodge,,,2020-03-26 23:48:35,46.05953325,-113.073353,0.0,0.0,0.0
18624,Defiance,,,2020-03-26 23:48:35,41.32398837,-84.49076944,2.0,0.0,0.0
18625,Del Norte,,,2020-03-26 23:48:35,41.74228275,-123.8974063,0.0,0.0,0.0
18626,Delaware,,,2020-03-26 23:48:35,40.22787247,-85.39732772,7.0,1.0,0.0
18627,Delaware,,,2020-03-26 23:48:35,42.47104597,-91.3664492,0.0,0.0,0.0
18628,Delaware,,,2020-03-26 23:48:35,42.19837623,-74.96709306,7.0,0.0,0.0
18629,Delaware,,,2020-03-26 23:48:35,40.27942393,-83.00457058,15.0,0.0,0.0
18630,Delaware,,,2020-03-26 23:48:35,36.40823634,-94.80325046,1.0,0.0,0.0
18631,Delaware,,,2020-03-26 23:48:35,39.91680171,-75.40243663,156.0,2.0,0.0
18632,Delta,,,2020-03-26 23:48:35,38.86246243,-107.8631342,1.0,0.0,0.0
18633,Delta,,,2020-03-26 23:48:35,45.90484910000001,-86.9080745,0.0,0.0,0.0
18634,Delta,,,2020-03-26 23:48:35,33.38570922,-95.66921122,0.0,0.0,0.0
18635,Denali,,,2020-03-26 23:48:35,63.67264044,-150.0076108,0.0,0.0,0.0
18636,Dent,,,2020-03-26 23:48:35,37.60663134,-91.50790473,0.0,0.0,0.0
18637,Denton,,,2020-03-26 23:48:35,33.20521901,-97.11691153,83.0,1.0,0.0
18638,Denver,,,2020-03-26 23:48:35,39.76018276,-104.8725695,262.0,3.0,0.0
18639,Des Moines,,,2020-03-26 23:48:35,40.92012606,-91.18326592,1.0,0.0,0.0
18640,Deschutes,,,2020-03-26 23:48:35,43.91570171,-121.2289121,15.0,0.0,0.0
18641,Desha,,,2020-03-26 23:48:35,33.83011025,-91.25500948,2.0,0.0,0.0
18642,Deuel,,,2020-03-26 23:48:35,41.11168186,-102.3333331,0.0,0.0,0.0
18643,Deuel,,,2020-03-26 23:48:35,44.75994309,-96.66943645,0.0,0.0,0.0
18644,Dewey,,,2020-03-26 23:48:35,35.98772922,-99.00730714,0.0,0.0,0.0
18645,Dewey,,,2020-03-26 23:48:35,45.15639647,-100.8709139,0.0,0.0,0.0
18646,Dickens,,,2020-03-26 23:48:35,33.61616822,-100.7788855,0.0,0.0,0.0
18647,Dickenson,,,2020-03-26 23:48:35,37.12560977,-82.35124171,0.0,0.0,0.0
18648,Dickey,,,2020-03-26 23:48:35,46.11017712,-98.5049008,0.0,0.0,0.0
18649,Dickinson,,,2020-03-26 23:48:35,43.37787725,-95.1510206,0.0,0.0,0.0
18650,Dickinson,,,2020-03-26 23:48:35,38.86600962,-97.15532383,0.0,0.0,0.0
18651,Dickinson,,,2020-03-26 23:48:35,46.00999672,-87.86961634,0.0,0.0,0.0
18652,Dickson,,,2020-03-26 23:48:35,36.14669837,-87.35891709,7.0,0.0,0.0
18653,Dillingham,,,2020-03-26 23:48:35,59.79603738,-158.23819419999995,0.0,0.0,0.0
18654,Dillon,,,2020-03-26 23:48:35,34.39007791,-79.37741872,1.0,0.0,0.0
18655,Dimmit,,,2020-03-26 23:48:35,28.42270064,-99.75645095,0.0,0.0,0.0
18656,Dinwiddie,,,2020-03-26 23:48:35,37.07544585,-77.63451754,0.0,0.0,0.0
18657,District of Columbia,,,2020-03-26 23:48:35,38.90417773,-77.01655992,231.0,3.0,0.0
18658,Divide,,,2020-03-26 23:48:35,48.814938700000006,-103.4873611,0.0,0.0,0.0
18659,Dixie,,,2020-03-26 23:48:35,29.60631086,-83.15724673,0.0,0.0,0.0
18660,Dixon,,,2020-03-26 23:48:35,42.49188363,-96.86782408,0.0,0.0,0.0
18661,Doddridge,,,2020-03-26 23:48:35,39.27057157,-80.70671527,0.0,0.0,0.0
18662,Dodge,,,2020-03-26 23:48:35,32.17265114,-83.16948926,1.0,0.0,0.0
18663,Dodge,,,2020-03-26 23:48:35,44.02238415,-92.86244324,5.0,0.0,0.0
18664,Dodge,,,2020-03-26 23:48:35,41.58071748,-96.65598179,0.0,0.0,0.0
18665,Dodge,,,2020-03-26 23:48:35,43.41576662,-88.70928178,3.0,0.0,0.0
18666,Dolores,,,2020-03-26 23:48:35,37.75208676,-108.5211585,0.0,0.0,0.0
18667,Dona Ana,,,2020-03-26 23:48:35,32.35275771,-106.83293870000001,13.0,0.0,0.0
18668,Doniphan,,,2020-03-26 23:48:35,39.79067154,-95.14056866,1.0,0.0,0.0
18669,Donley,,,2020-03-26 23:48:35,34.96517499,-100.8140093,0.0,0.0,0.0
18670,Dooly,,,2020-03-26 23:48:35,32.15630737,-83.79746561,0.0,0.0,0.0
18671,Door,,,2020-03-26 23:48:35,44.95856458,-87.30002707,0.0,0.0,0.0
18672,Dorchester,,,2020-03-26 23:48:35,38.45413522,-76.02752426,0.0,0.0,0.0
18673,Dorchester,,,2020-03-26 23:48:35,33.0794369,-80.40502652,4.0,0.0,0.0
18674,Dougherty,,,2020-03-26 23:48:35,31.53328528,-84.21722377,156.0,6.0,0.0
18675,Douglas,,,2020-03-26 23:48:35,39.33133796,-104.930001,67.0,0.0,0.0
18676,Douglas,,,2020-03-26 23:48:35,33.70291126,-84.77026156,18.0,0.0,0.0
18677,Douglas,,,2020-03-26 23:48:35,39.76768052,-88.21854195,1.0,0.0,0.0
18678,Douglas,,,2020-03-26 23:48:35,38.88503636,-95.2925121,13.0,0.0,0.0
18679,Douglas,,,2020-03-26 23:48:35,45.93348491,-95.45335469,0.0,0.0,0.0
18680,Douglas,,,2020-03-26 23:48:35,36.9325593,-92.49905109,0.0,0.0,0.0
18681,Douglas,,,2020-03-26 23:48:35,41.29518299,-96.15085305,44.0,0.0,0.0
18682,Douglas,,,2020-03-26 23:48:35,38.912862,-119.6171333,3.0,0.0,0.0
18683,Douglas,,,2020-03-26 23:48:35,43.27941273,-123.167291,3.0,0.0,0.0
18684,Douglas,,,2020-03-26 23:48:35,43.38520741,-98.36978007,0.0,0.0,0.0
18685,Douglas,,,2020-03-26 23:48:35,47.7361335,-119.692937,5.0,0.0,0.0
18686,Douglas,,,2020-03-26 23:48:35,46.43222285,-91.91595768,4.0,0.0,0.0
18687,Doña Ana,,,2020-03-26 23:48:35,32.35275771,-106.8329387,0.0,0.0,0.0
18688,Drew,,,2020-03-26 23:48:35,33.59035001,-91.71777921,1.0,0.0,0.0
18689,DuPage,,,2020-03-26 23:48:35,41.85116968,-88.08642662,131.0,1.0,0.0
18690,Dubois,,,2020-03-26 23:48:35,38.36597551,-86.87924170000002,1.0,0.0,0.0
18691,Dubuque,,,2020-03-26 23:48:35,42.46815349,-90.88181925,6.0,1.0,0.0
18692,Duchesne,,,2020-03-26 23:48:35,40.29772254,-110.425237,0.0,0.0,0.0
18693,Dukes,,,2020-03-26 23:48:35,41.40674725,-70.68763497,0.0,0.0,0.0
18694,Dukes and Nantucket,,,2020-03-26 23:48:35,41.40674725,-70.68763497,3.0,0.0,0.0
18695,Dundy,,,2020-03-26 23:48:35,40.17638677,-101.6876522,0.0,0.0,0.0
18696,Dunklin,,,2020-03-26 23:48:35,36.27167174,-90.09122243,2.0,0.0,0.0
18697,Dunn,,,2020-03-26 23:48:35,47.35423935,-102.6160468,1.0,0.0,0.0
18698,Dunn,,,2020-03-26 23:48:35,44.94562799,-91.8962481,1.0,0.0,0.0
18699,Duplin,,,2020-03-26 23:48:35,34.93449805,-77.93140529,1.0,0.0,0.0
18700,Durham,,,2020-03-26 23:48:35,36.03638492,-78.87608331,93.0,0.0,0.0
18701,Dutchess,,,2020-03-26 23:48:35,41.76486060000001,-73.74356679,190.0,1.0,0.0
18702,Duval,,,2020-03-26 23:48:35,30.33225875,-81.66976468,74.0,3.0,0.0
18703,Duval,,,2020-03-26 23:48:35,27.68184592,-98.50864568,0.0,0.0,0.0
18704,Dyer,,,2020-03-26 23:48:35,36.05931946,-89.41542855,3.0,0.0,0.0
18705,Eagle,,,2020-03-26 23:48:35,39.62754308,-106.6933637,147.0,1.0,0.0
18706,Early,,,2020-03-26 23:48:35,31.32155345,-84.90255207,7.0,1.0,0.0
18707,East Baton Rouge,,,2020-03-26 23:48:35,30.53842039,-91.09777565,105.0,4.0,0.0
18708,East Carroll,,,2020-03-26 23:48:35,32.73926954,-91.23425694,0.0,0.0,0.0
18709,East Feliciana,,,2020-03-26 23:48:35,30.84425359,-91.04976723,4.0,0.0,0.0
18710,Eastland,,,2020-03-26 23:48:35,32.32743996,-98.83243566,2.0,0.0,0.0
18711,Eaton,,,2020-03-26 23:48:35,42.59599185,-84.83740035,4.0,0.0,0.0
18712,Eau Claire,,,2020-03-26 23:48:35,44.726614,-91.28609183,6.0,0.0,0.0
18713,Echols,,,2020-03-26 23:48:35,30.71101099,-82.89687287,0.0,0.0,0.0
18714,Ector,,,2020-03-26 23:48:35,31.86898877,-102.5429428,0.0,0.0,0.0
18715,Eddy,,,2020-03-26 23:48:35,32.47167456,-104.3053527,1.0,1.0,0.0
18716,Eddy,,,2020-03-26 23:48:35,47.71701474,-98.90432337,0.0,0.0,0.0
18717,Edgar,,,2020-03-26 23:48:35,39.6809186,-87.74759563,0.0,0.0,0.0
18718,Edgecombe,,,2020-03-26 23:48:35,35.91230639,-77.59436892,0.0,0.0,0.0
18719,Edgefield,,,2020-03-26 23:48:35,33.77221995,-81.96231108,1.0,0.0,0.0
18720,Edmonson,,,2020-03-26 23:48:35,37.21218923,-86.23955613,0.0,0.0,0.0
18721,Edmunds,,,2020-03-26 23:48:35,45.41846445,-99.21545423,0.0,0.0,0.0
18722,Edwards,,,2020-03-26 23:48:35,38.41353228,-88.05720863,0.0,0.0,0.0
18723,Edwards,,,2020-03-26 23:48:35,37.88735543,-99.31263309,0.0,0.0,0.0
18724,Edwards,,,2020-03-26 23:48:35,29.98202582,-100.304252,0.0,0.0,0.0
18725,Effingham,,,2020-03-26 23:48:35,32.36616021,-81.34280942,3.0,0.0,0.0
18726,Effingham,,,2020-03-26 23:48:35,39.05935711,-88.58969584,0.0,0.0,0.0
